vendor,current_price,old_price,product_name,month
Walmart,17.86,49.01,Organic,5
TandT,20.71,4.97,Organic,9
TandT,14.82,11.55,Organic,8
NoFrills,14.82,19.17,Organic,3
NoFrills,10.02,53.1,Organic,6
TandT,47.55,11.88,Organic,8
NoFrills,30.38,5.75,Organic,4
Walmart,6.47,39.63,Organic,2
Walmart,46.93,3.76,Organic,9
Walmart,14.21,25.45,Organic,6
Walmart,7.42,45.29,Organic,4
NoFrills,5.6,58.4,Organic,3
Walmart,13.81,2.68,Organic,4
Metro,13.74,1.88,Organic,10
NoFrills,36.74,24.67,Organic,4
Metro,34.05,34.61,Organic,7
NoFrills,43,34.1,Organic,12
Metro,28.25,54.97,Organic,11
NoFrills,23.28,6.91,Organic,8
Walmart,11.85,40.02,Organic,7
TandT,49.25,5.46,Organic,12
TandT,25.78,22.9,Organic,4
TandT,23.13,3.04,Organic,9
TandT,21.03,22.06,Organic,12
NoFrills,49.13,25.81,Organic,6
NoFrills,7.99,24.83,Organic,11
Metro,9.71,58.16,Organic,12
Metro,21.91,29,Organic,2
TandT,20.74,37.21,Organic,2
TandT,11.18,5.61,Organic,6
NoFrills,22.76,51.78,Organic,9
Walmart,13.24,41.06,Organic,3
Metro,11.82,14.16,Organic,1
Walmart,47.78,41.47,Organic,8
Walmart,15.1,47.07,Organic,7
Walmart,23.5,28.34,Organic,2
Metro,44.27,6.46,Organic,5
TandT,28.38,3.28,Organic,8
TandT,9.31,46.43,Organic,4
Metro,41.72,37.48,Organic,1
NoFrills,16.57,39.45,Organic,5
Walmart,0.7,28.74,Organic,7
Metro,8.46,24.81,Organic,11
TandT,22.06,32.34,Organic,7
NoFrills,23.89,2.03,Organic,9
NoFrills,13.11,22.54,Organic,4
NoFrills,23.73,3.96,Organic,7
TandT,43.59,59.68,Organic,9
Metro,32.6,46.9,Organic,9
NoFrills,34.38,57.49,Organic,10
TandT,15.8,13.71,Organic,2
NoFrills,21.45,48.09,Organic,8
Walmart,35.15,34.85,Organic,4
NoFrills,7.02,50.17,Organic,9
Metro,31.49,8.57,Organic,11
Walmart,22.01,48.19,Organic,3
TandT,27.33,14.79,Organic,8
Walmart,42.1,10.32,Organic,2
Metro,4.86,34.98,Organic,1
Metro,10.26,48.15,Organic,12
TandT,14.59,21.49,Organic,4
TandT,36.44,23.9,Organic,5
Walmart,14.93,56.14,Organic,3
Metro,7.24,18.17,Organic,10
Metro,22.67,40.42,Organic,2
Walmart,0.72,13.57,Organic,9
Metro,42.99,36.95,Organic,5
TandT,46.82,47.47,Organic,9
NoFrills,13.93,5.3,Organic,9
Walmart,36.93,60,Organic,4
NoFrills,34.9,22.87,Organic,11
Walmart,25.67,54.8,Organic,3
TandT,22.07,31.82,Organic,9
NoFrills,45.63,42.91,Organic,10
NoFrills,35.53,33.69,Organic,7
Metro,24.56,25.65,Organic,1
NoFrills,28.54,37.01,Organic,10
TandT,3.17,46.74,Organic,8
NoFrills,32.39,19.57,Organic,1
NoFrills,32.99,24.19,Organic,10
Walmart,27.89,10.4,Organic,1
Metro,7.23,8.01,Organic,9
Walmart,22.86,45.1,Organic,7
Walmart,10.4,14.76,Organic,9
Metro,15.28,36.76,Organic,2
Walmart,31.92,27.85,Organic,6
Metro,13.6,31.3,Organic,8
TandT,30.52,38.86,Organic,3
Walmart,49.62,44.36,Organic,11
Metro,28.58,16.95,Organic,6
Metro,47.78,11.74,Organic,2
Metro,17.31,21.55,Organic,9
Walmart,10.75,25.82,Organic,4
NoFrills,13.23,40.5,Organic,11
TandT,33.27,6.33,Organic,9
NoFrills,13.44,28.26,Organic,6
Metro,36.34,22.74,Organic,11
Walmart,6.72,26.57,Organic,7
Metro,46.92,12.28,Organic,12
TandT,40.82,38.74,Organic,1
Walmart,25.79,45.86,Organic,8
Walmart,15.06,60,Organic,12
TandT,6.59,35.78,Organic,3
Metro,21.06,42.76,Organic,8
Metro,31.6,16.63,Organic,10
Walmart,7.97,6.38,Organic,4
Walmart,16.58,42.61,Organic,12
Metro,24.07,40.12,Organic,10
Walmart,3.38,18.22,Organic,1
Metro,27.19,32.27,Organic,12
Metro,7.53,26.27,Organic,10
Metro,49.65,48.14,Organic,8
Walmart,31.37,33.93,Organic,6
Metro,26.37,9.24,Organic,3
TandT,15.98,49.68,Organic,8
NoFrills,5.98,36.98,Organic,6
Metro,13.15,54.8,Organic,7
TandT,10.67,37.76,Organic,10
Metro,9.79,43.65,Organic,9
Walmart,29.15,52.23,Organic,11
Metro,26.45,1.69,Organic,1
NoFrills,7.3,25.06,Organic,11
NoFrills,39.69,12.8,Organic,3
NoFrills,38.22,18.14,Organic,5
NoFrills,12.91,19.68,Organic,11
NoFrills,1.69,41,Organic,5
TandT,18.32,35.49,Organic,6
Walmart,38.59,44.9,Organic,1
Metro,10.41,26.93,Organic,6
NoFrills,15.09,20.75,Organic,6
NoFrills,47.65,14.78,Organic,6
TandT,33.85,53.02,Organic,12
TandT,24.23,48.84,Organic,9
Metro,18.58,27.85,Organic,6
Walmart,48.78,48.18,Organic,10
TandT,18.1,53.17,Organic,12
Walmart,29.77,7.3,Organic,11
TandT,45.1,27.1,Organic,12
Walmart,42.32,57.02,Organic,10
NoFrills,11.05,19.29,Organic,10
Walmart,8.57,7.42,Organic,10
Walmart,48.28,21.07,Organic,10
Metro,11.42,34.25,Organic,9
NoFrills,47.26,19.14,Organic,4
Walmart,15.01,33.18,Organic,2
NoFrills,35.31,45.94,Organic,3
NoFrills,19.98,58.1,Organic,1
Walmart,33.42,7.22,Organic,2
NoFrills,3.19,25.1,Organic,9
NoFrills,26.4,19.41,Organic,12
NoFrills,12.47,33.68,Organic,1
TandT,39.86,43.09,Organic,10
Walmart,13.89,50.69,Organic,11
Walmart,22.68,28.69,Organic,2
Walmart,4.89,38.66,Organic,8
NoFrills,21.83,14.06,Organic,8
Walmart,14,53.89,Organic,6
Walmart,7.17,18.42,Organic,6
TandT,40.8,7.46,Organic,11
TandT,8.83,10.62,Organic,5
Walmart,42.84,40.96,Organic,9
NoFrills,46.51,17.94,Organic,12
Walmart,17.79,24.41,Organic,1
TandT,21.55,23.8,Organic,2
Metro,22.04,37.86,Organic,10
NoFrills,18.15,30.7,Organic,6
NoFrills,41.46,15.11,Organic,8
TandT,21.72,12.14,Organic,9
Metro,6.34,57.29,Organic,9
TandT,18.12,2.6,Organic,9
TandT,44.28,4.02,Organic,5
Walmart,4.95,47.47,Organic,2
TandT,9.8,5.43,Organic,10
Metro,22.14,30.54,Organic,8
Walmart,6.53,19.55,Organic,8
NoFrills,5.03,17.3,Organic,11
Metro,40.78,1.66,Organic,4
NoFrills,18.53,58.59,Organic,10
Metro,46.78,12.02,Organic,5
Walmart,18.46,7.29,Organic,6
Metro,9.22,36.78,Organic,5
Metro,46.43,50.69,Organic,3
NoFrills,24.74,14.77,Organic,10
Walmart,3.74,5.09,Organic,11
TandT,5.58,7.86,Organic,6
Walmart,47.2,44.59,Organic,7
TandT,39.17,50.23,Organic,1
Walmart,7.94,56.24,Organic,4
NoFrills,23.64,57.12,Organic,2
Metro,43.18,38.71,Organic,5
TandT,45.28,53.34,Organic,2
TandT,49.06,20.13,Organic,11
NoFrills,23.06,58.94,Organic,4
Walmart,1.68,2.66,Organic,11
Walmart,39.59,21.13,Organic,7
Metro,31.72,56.92,Organic,1
Metro,3.06,58.65,Organic,4
Walmart,32.79,1.53,Organic,1
Walmart,20.74,49.36,Organic,9
TandT,37.96,39.39,Organic,1
Walmart,3.1,57.19,Organic,8
NoFrills,7.45,44.96,Organic,3
Walmart,12.98,44.29,Organic,3
NoFrills,16.04,49,Organic,10
TandT,15.09,48.38,Organic,5
Walmart,28.74,48.65,Organic,7
Metro,8.54,34.47,Organic,7
TandT,3.8,49.65,Organic,4
Walmart,21.45,44.71,Organic,5
Metro,48.77,32.13,Organic,4
TandT,28.53,35.38,Organic,9
NoFrills,1.69,8.45,Organic,10
TandT,18.85,29.7,Organic,4
Metro,1.92,47.4,Organic,12
TandT,24.76,13.19,Organic,9
NoFrills,15.02,12.82,Organic,3
TandT,15.39,20.58,Organic,4
Metro,0.93,18.5,Organic,8
Metro,25.86,58.3,Organic,4
NoFrills,17.63,58.38,Organic,12
TandT,20.14,42.42,Organic,5
Walmart,14.28,28.04,Organic,7
TandT,21.42,35.64,Organic,9
Metro,45.59,24.82,Organic,6
NoFrills,49.1,6.18,Organic,6
Metro,22.57,51.35,Organic,9
TandT,35.7,33.24,Organic,10
Walmart,44.37,5.57,Organic,5
Walmart,48.25,31.08,Organic,8
Walmart,29.06,12.56,Organic,7
TandT,7.86,47.55,Organic,11
TandT,43.98,38.43,Organic,4
Metro,40.77,36.37,Organic,10
Walmart,11.01,36.08,Organic,12
NoFrills,0.78,57.42,Organic,11
NoFrills,2.89,22.55,Organic,1
NoFrills,12.53,9.58,Organic,6
NoFrills,14.86,12.42,Organic,5
TandT,2.54,21.24,Organic,7
TandT,15.93,4.79,Organic,9
Walmart,44.3,31.89,Organic,6
TandT,23.23,3.09,Organic,8
NoFrills,14.3,50.87,Organic,2
NoFrills,7.21,18.99,Organic,4
NoFrills,16.86,2.97,Organic,3
NoFrills,30.98,6.54,Organic,9
TandT,49.56,40,Organic,11
Metro,15.69,54.18,Organic,7
Walmart,41.47,5.81,Organic,12
TandT,37.97,3.29,Organic,11
NoFrills,6.98,17.44,Organic,10
NoFrills,2.21,40.2,Organic,4
NoFrills,19.2,15.37,Organic,7
Walmart,43.87,58.04,Organic,4
Walmart,45.42,15.55,Organic,1
TandT,26.63,35.29,Organic,3
Walmart,4.5,13.05,Organic,8
NoFrills,2.79,41.31,Organic,12
Metro,7.17,10.44,Organic,9
Walmart,26.63,29.98,Organic,6
Walmart,16.49,20.4,Organic,7
Walmart,29.9,57.42,Organic,11
Walmart,48.02,32.04,Organic,12
TandT,39.13,4.27,Organic,10
Metro,29,47.62,Organic,6
Metro,24.9,46.61,Organic,4
TandT,43.46,26.61,Organic,1
Metro,8.86,2.33,Organic,4
Walmart,16.09,10.42,Organic,3
Walmart,26.6,53.3,Organic,8
TandT,37.54,42.34,Organic,1
Walmart,37.15,47.13,Organic,7
Walmart,41.74,58.24,Organic,11
NoFrills,22.93,12.12,Organic,5
Metro,43.16,15.86,Organic,7
NoFrills,16.32,38.32,Organic,3
Walmart,0.76,3.41,Organic,10
TandT,29.97,50.93,Organic,9
TandT,3.67,45.02,Organic,5
Metro,24,3.12,Organic,4
Metro,11.22,41.34,Organic,11
TandT,47.98,41.1,Organic,1
NoFrills,49.03,35.5,Organic,9
Walmart,20.36,50.82,Organic,1
TandT,39.39,25.26,Organic,4
Walmart,11.09,49.8,Organic,3
Metro,45.01,14.77,Organic,11
TandT,8.37,29.54,Organic,1
Metro,16.2,20.93,Organic,2
Metro,19.85,11.1,Organic,5
NoFrills,18.9,50.24,Organic,3
Metro,36.57,18.86,Organic,7
Metro,39.95,26.01,Organic,2
Metro,19.18,19.72,Organic,9
TandT,25.66,4.51,Organic,9
NoFrills,18.29,43.98,Organic,12
TandT,21.42,48.28,Organic,6
Walmart,13.34,57.43,Organic,11
Walmart,13.7,19.28,Organic,1
Walmart,3.88,30.69,Organic,4
TandT,44.36,12.62,Organic,9
NoFrills,11.9,5.75,Organic,12
Metro,3.04,13.88,Organic,6
Metro,0.72,14.05,Organic,11
Walmart,39.69,7.2,Organic,12
NoFrills,0.92,32.45,Organic,1
Walmart,32.78,6.41,Organic,6
NoFrills,37.26,12.64,Organic,1
Walmart,11.64,18.83,Organic,3
Metro,42.76,44.07,Organic,10
Walmart,21.52,30.85,Organic,3
Walmart,24.99,9.18,Organic,1
NoFrills,28.15,18.34,Organic,4
Walmart,32.02,30.65,Organic,10
Walmart,1.65,32.46,Organic,11
TandT,32.01,38.84,Organic,3
Walmart,22.86,59.36,Organic,7
Metro,33.24,24.64,Organic,1
NoFrills,23.63,38.13,Organic,10
Metro,44.49,15.67,Organic,9
Metro,44.71,42.95,Organic,1
Metro,30.21,14.91,Organic,11
Walmart,29.75,52.21,Organic,2
TandT,8.39,23.82,Organic,4
TandT,10.81,14.76,Organic,3
Walmart,19.21,5.03,Organic,11
Walmart,22.12,21.5,Organic,11
Walmart,21.98,30.34,Organic,7
Metro,46.61,3.89,Organic,7
Walmart,44.58,3.11,Organic,12
NoFrills,3.8,53.67,Organic,5
Walmart,10.02,58.4,Organic,5
Walmart,38.52,20.31,Organic,8
Walmart,24.67,25.56,Organic,7
NoFrills,19.83,43.72,Organic,7
Walmart,13.07,29.88,Organic,6
TandT,43.21,39.78,Organic,1
Metro,12.16,16.65,Organic,4
TandT,47.01,46.79,Organic,4
TandT,38.04,31.41,Organic,5
NoFrills,36.08,25.59,Organic,5
Metro,28.33,50.26,Organic,6
Metro,28.06,42.42,Organic,7
NoFrills,20.88,15.77,Organic,5
Metro,26.48,6.76,Organic,9
TandT,48.14,44.57,Organic,1
Walmart,38.83,29.56,Organic,3
NoFrills,24.7,16.14,Organic,2
Walmart,7.95,18.88,Organic,9
Walmart,3.82,42.59,Organic,6
Walmart,31.28,41.48,Organic,2
Metro,26.95,12.83,Organic,8
Walmart,40.55,58.1,Organic,8
Walmart,8.22,40.69,Organic,4
TandT,2.31,23.76,Organic,11
Metro,39.49,14.09,Organic,6
Metro,22.94,2.91,Organic,1
TandT,25.32,12.04,Organic,11
NoFrills,19.72,52.67,Organic,12
TandT,16.15,48.22,Organic,2
Walmart,2.72,50.83,Organic,2
NoFrills,0.95,21.8,Organic,3
NoFrills,11.51,43.19,Organic,9
Walmart,5.81,30.33,Organic,5
TandT,14.36,19.85,Organic,11
Walmart,24.2,24.33,Organic,9
NoFrills,16.62,7.9,Organic,7
NoFrills,5.48,48.87,Organic,11
TandT,1,56.83,Organic,8
NoFrills,10.7,57.06,Organic,3
Metro,35.61,7.32,Organic,1
NoFrills,35.1,33.74,Organic,2
NoFrills,40.95,11.77,Organic,12
Walmart,21.53,42.13,Organic,11
TandT,33.55,3.93,Organic,12
NoFrills,1.57,21.71,Organic,4
TandT,30.85,38.04,Organic,8
TandT,19.84,41.74,Organic,12
NoFrills,6.18,40.39,Organic,3
TandT,5.04,56.17,Organic,12
NoFrills,1.29,3.28,Organic,11
NoFrills,25.26,43.02,Organic,12
Metro,17.56,13.9,Organic,9
TandT,22.02,9.11,Organic,8
TandT,13.22,6.94,Organic,8
Walmart,35.75,2.41,Organic,10
Walmart,10.18,59.21,Organic,10
NoFrills,15.2,25.62,Organic,6
TandT,42.87,17.85,Organic,11
NoFrills,4.32,59.99,Organic,7
TandT,13.87,59.45,Organic,2
TandT,37.5,46.4,Organic,9
Metro,28.97,39.55,Organic,8
Walmart,34.34,52.18,Organic,7
TandT,6.74,31.51,Organic,1
TandT,46.19,22.17,Organic,10
TandT,26.4,11.64,Organic,2
Walmart,2.08,45.5,Organic,11
NoFrills,36.34,7.21,Organic,1
NoFrills,25.37,24.92,Organic,11
Walmart,24.2,47.86,Organic,4
TandT,49.16,46.68,Organic,4
Walmart,19.28,4.78,Organic,4
TandT,36.59,8.63,Organic,3
TandT,40.85,7.42,Organic,7
TandT,23.02,7.86,Organic,9
Walmart,38.2,54.87,Organic,9
Walmart,23.5,45.38,Organic,6
Walmart,17.13,16.46,Organic,6
Metro,47.23,47.44,Organic,1
Metro,49.93,45.93,Organic,8
NoFrills,6.37,15.76,Organic,2
NoFrills,38.13,47.84,Organic,5
Walmart,30.74,57.41,Organic,2
NoFrills,13.83,16.07,Organic,9
TandT,19.38,55.8,Organic,12
Walmart,10.86,31.92,Organic,6
TandT,47.49,4.34,Organic,12
Walmart,42.61,40.94,Organic,6
NoFrills,5.61,32.05,Organic,10
Metro,43.38,10.4,Organic,10
TandT,4.67,4.52,Organic,1
Walmart,40.39,59.72,Organic,1
Metro,45.69,13.04,Organic,3
NoFrills,49.63,36.25,Organic,2
Metro,17.71,22.31,Organic,8
Metro,2.72,52.53,Organic,1
Walmart,3.54,24.56,Organic,4
TandT,17.17,29.1,Organic,7
TandT,24.17,9.35,Organic,5
Walmart,33.76,39.65,Organic,10
NoFrills,27.78,4.85,Organic,2
Walmart,3.25,56.33,Organic,4
TandT,11.06,33.42,Organic,8
Metro,11.62,32.33,Organic,11
Metro,42.64,23.12,Organic,6
TandT,30.6,40.11,Organic,1
Metro,32.62,40.5,Organic,4
NoFrills,22.96,19.14,Organic,9
TandT,33.14,2.65,Organic,12
NoFrills,47.77,19.29,Organic,9
Walmart,27.44,50.76,Organic,4
Walmart,18.53,31.5,Organic,3
TandT,29.23,3.61,Organic,5
NoFrills,25.81,19.4,Organic,3
TandT,29.12,15.02,Organic,3
Walmart,42.79,15.95,Organic,5
NoFrills,14.06,33.87,Organic,8
Walmart,31.99,21.85,Organic,11
TandT,18.65,52.62,Organic,1
Metro,27.2,13.51,Organic,12
TandT,11.2,3.45,Organic,4
NoFrills,10.8,57.8,Organic,8
NoFrills,46.14,47.71,Organic,11
Walmart,47.27,50.44,Organic,6
Walmart,40.95,16.97,Organic,3
NoFrills,32.01,17.61,Organic,11
NoFrills,8.5,2.59,Organic,3
TandT,21.55,10.62,Organic,9
NoFrills,40.72,25.5,Organic,1
Walmart,37.48,13.4,Organic,2
TandT,6.53,21.56,Organic,7
Metro,45.65,14.18,Organic,2
Metro,48.25,50.76,Organic,5
TandT,31.43,25.57,Organic,5
Metro,7.87,26.67,Organic,1
Metro,11.03,46.28,Organic,2
NoFrills,3.09,44.19,Organic,7
Metro,33.11,24.44,Organic,2
Walmart,28.9,23.33,Organic,1
TandT,30.62,22.05,Organic,9
Walmart,33.85,16.37,Organic,7
Walmart,38.07,7.23,Organic,3
Walmart,26.18,59.93,Organic,6
Metro,14.86,27.32,Organic,12
TandT,46.69,49.33,Organic,6
Walmart,23.22,57,Organic,3
TandT,44.68,2.61,Organic,3
NoFrills,25.1,43.82,Organic,10
Metro,8.4,15.79,Organic,11
NoFrills,26.99,39.88,Organic,5
TandT,40,13.78,Organic,10
Walmart,23.9,17.77,Organic,8
NoFrills,20.01,52.08,Organic,3
TandT,25.15,22.2,Organic,8
NoFrills,24.97,27.26,Organic,3
TandT,4.5,57.69,Organic,9
NoFrills,32.35,3.14,Organic,7
NoFrills,7.91,7.75,Organic,3
Metro,33.45,35.19,Organic,10
Metro,15.86,17.02,Organic,5
TandT,1.84,51.01,Organic,1
NoFrills,13.44,48.38,Organic,12
Metro,13.54,2.83,Organic,8
NoFrills,33.15,5.63,Organic,11
Metro,48.95,19.06,Organic,10
NoFrills,37.5,17.21,Organic,3
Walmart,23.22,18.26,Organic,7
Metro,4.48,27.32,Organic,6
NoFrills,1.26,24.22,Organic,5
Walmart,34.15,46.45,Organic,3
TandT,31.57,3.8,Organic,10
Walmart,17.63,32.17,Organic,2
TandT,10.54,10.55,Organic,12
TandT,5.17,52.33,Organic,9
TandT,38.3,11.84,Organic,9
NoFrills,12.13,11.94,Organic,7
NoFrills,38.05,39.8,Organic,9
TandT,40.84,6.7,Organic,12
Walmart,44.94,9.86,Organic,2
NoFrills,21.65,50.42,Organic,9
Walmart,6.45,37.82,Organic,11
Walmart,20.6,8.54,Organic,3
NoFrills,45.41,59.59,Organic,5
NoFrills,26.65,19.34,Organic,8
Metro,16.06,59.03,Organic,1
Walmart,19.94,45.73,Organic,4
Walmart,19.64,26.92,Organic,11
Metro,17.45,16.51,Organic,6
Metro,18.56,6.71,Organic,7
Walmart,35.54,52.21,Organic,6
NoFrills,26,17.46,Organic,2
TandT,7.82,37.83,Organic,9
Metro,18.91,39.79,Organic,4
TandT,16.13,12.04,Organic,4
Metro,46.14,23.06,Organic,9
Metro,48.09,13.23,Organic,5
NoFrills,43.71,28.86,Organic,6
Walmart,26.87,34.31,Organic,12
Walmart,12.15,41.44,Organic,1
NoFrills,28.91,17.97,Organic,5
Walmart,19.63,47.31,Organic,8
TandT,21.46,22.79,Organic,8
Walmart,42.39,32.73,Organic,8
Walmart,6.13,49.98,Organic,8
Metro,19.78,13.13,Organic,10
Walmart,23.9,53.97,Organic,6
TandT,29.99,3.98,Organic,6
NoFrills,19.02,55.37,Organic,1
Walmart,2.62,24.65,Organic,10
TandT,13.38,53.48,Organic,8
NoFrills,38.69,25.13,Organic,8
NoFrills,23.8,47.24,Organic,4
Metro,15.16,32,Organic,5
TandT,7.84,35.96,Organic,11
Metro,4.67,45.99,Organic,8
NoFrills,19.66,6.63,Organic,2
Metro,9.67,46.09,Organic,3
Walmart,22.14,3.73,Organic,6
NoFrills,40.13,47.4,Organic,2
NoFrills,32.26,25.24,Organic,5
Walmart,24.89,26.83,Organic,9
Walmart,32.81,3.62,Organic,9
NoFrills,29.25,7.17,Organic,10
NoFrills,16.44,38.26,Organic,7
Metro,25.66,39.64,Organic,3
NoFrills,1.05,13.49,Organic,10
TandT,35.09,2.81,Organic,11
Metro,26.5,8.77,Organic,11
Metro,11.66,26.43,Organic,11
Metro,42.16,28.19,Organic,3
NoFrills,21.42,40.21,Organic,1
TandT,11.67,56.53,Organic,8
Walmart,2.86,13.06,Organic,2
Metro,48.59,28.35,Organic,9
TandT,47.8,25.48,Organic,3
Walmart,21.94,26.63,Organic,1
NoFrills,33.75,35.34,Organic,5
NoFrills,10.34,38.64,Organic,1
Metro,9.32,48.04,Organic,9
Metro,23.75,31.25,Organic,2
TandT,6.97,37.07,Organic,11
TandT,35.1,41.63,Organic,4
Metro,46.71,52.18,Organic,8
Walmart,26.97,5.42,Organic,4
NoFrills,46.7,5.74,Organic,2
Metro,22.94,50.4,Organic,2
TandT,16.02,17.67,Organic,1
Walmart,45.65,49.66,Organic,1
Metro,21.79,14.91,Organic,6
Walmart,29.45,5.5,Organic,1
NoFrills,47.76,33.99,Organic,8
Metro,49.81,51.81,Organic,6
NoFrills,15.99,3.89,Organic,12
Walmart,37.91,15.23,Organic,8
TandT,22.55,48.06,Organic,1
Walmart,15.34,47.02,Organic,10
Metro,24.85,30.03,Organic,8
TandT,1.94,16.69,Organic,7
Metro,10.61,25.18,Organic,3
TandT,27.34,35.99,Organic,3
TandT,39.29,46.86,Organic,3
TandT,8.69,43.61,Organic,10
NoFrills,24.67,39.75,Organic,6
Metro,34.82,25.78,Organic,5
TandT,25.96,48.1,Organic,10
Metro,19.12,26.12,Organic,4
Walmart,38.02,51.4,Organic,11
TandT,40.65,16.96,Organic,5
NoFrills,27.76,47.42,Organic,4
TandT,49.45,54.33,Organic,5
Metro,48.05,38.14,Organic,11
TandT,27.61,51.55,Organic,7
Walmart,44.52,22.6,Organic,12
TandT,7.4,28.08,Organic,3
TandT,33.43,18.01,Organic,11
Walmart,34.24,59.38,Organic,7
Walmart,15.74,47.07,Organic,10
TandT,27.25,8.69,Organic,7
NoFrills,46.49,18.27,Organic,5
TandT,27,9.29,Organic,7
NoFrills,18.74,44.97,Organic,7
TandT,36.34,29.41,Organic,11
Walmart,28.31,7.11,Organic,10
NoFrills,4.02,28.9,Organic,2
NoFrills,49.29,31.02,Organic,7
TandT,20.42,10.27,Organic,8
Metro,36.54,4.33,Organic,9
Walmart,31.29,50.31,Organic,8
Metro,37.63,48.79,Organic,3
Walmart,10.8,50.85,Organic,3
NoFrills,44.68,48.96,Organic,12
NoFrills,37.17,38.22,Organic,4
Metro,49.95,50.19,Organic,1
Walmart,33.89,27.04,Organic,12
TandT,19.19,22.8,Organic,4
Walmart,20.41,24.22,Organic,10
TandT,10.1,22.38,Organic,1
TandT,10.6,11.58,Organic,6
Walmart,35.45,6.4,Organic,3
TandT,33.81,48.47,Organic,10
Walmart,44.53,44.83,Organic,11
NoFrills,5.24,44.43,Organic,1
Walmart,25.55,19.72,Organic,9
Metro,8.94,41.69,Organic,8
NoFrills,26.64,6.67,Organic,1
NoFrills,11.32,49.76,Organic,12
NoFrills,12.79,59.23,Organic,11
Metro,11.99,46.41,Organic,6
NoFrills,7.17,38.46,Organic,5
Walmart,39.06,29.84,Organic,8
NoFrills,40.27,44.98,Organic,7
NoFrills,11.99,18.96,Organic,8
NoFrills,4.67,34.88,Organic,6
Metro,20.49,24.14,Organic,3
TandT,37.06,29.9,Organic,11
TandT,15.69,30.62,Organic,11
TandT,6.64,17.9,Organic,3
Walmart,7.12,40.79,Organic,10
Metro,39.9,32.39,Organic,1
NoFrills,31.33,22.28,Organic,7
TandT,20.89,32.94,Organic,10
TandT,36.71,2.45,Organic,4
TandT,22.35,3.96,Organic,4
NoFrills,6.28,21.17,Organic,9
NoFrills,8.52,7.12,Organic,5
TandT,28.29,54.09,Organic,10
Metro,0.75,33.03,Organic,5
NoFrills,38.94,8.73,Organic,9
Metro,5.43,47.53,Organic,5
TandT,8.6,6.43,Organic,7
Metro,25,12.23,Organic,8
Metro,37.03,12.79,Organic,9
Metro,37.68,7.42,Organic,9
TandT,21.89,5.5,Organic,12
NoFrills,17.95,54.38,Organic,4
TandT,4.89,53.94,Organic,3
NoFrills,0.63,50.08,Organic,4
NoFrills,35.18,17.93,Organic,8
TandT,45.33,23.75,Organic,5
Walmart,49.12,11.23,Organic,10
NoFrills,8.65,45.83,Organic,12
Metro,33.95,37.59,Organic,3
Walmart,1.58,34.09,Organic,6
NoFrills,22.25,8.11,Organic,12
Walmart,21.41,20.13,Organic,2
Metro,6.95,11.57,Organic,7
TandT,9.3,7.32,Organic,9
Walmart,21.52,38.11,Organic,5
Metro,13.17,5.12,Organic,12
NoFrills,0.91,15.99,Organic,3
TandT,48.2,23.9,Organic,4
Metro,19.19,8.54,Organic,5
TandT,28.76,35.53,Organic,2
Walmart,18.5,12.02,Organic,8
Metro,45.79,28.38,Organic,6
Metro,41.01,57.82,Organic,4
Metro,28.16,32.46,Organic,8
Metro,11.59,22.57,Organic,5
Walmart,14.81,59.2,Organic,2
Metro,10.44,40,Organic,1
TandT,24.96,32.96,Organic,4
Metro,8.21,57.02,Organic,11
Walmart,3.92,24.78,Organic,3
Metro,49.73,27.38,Organic,10
TandT,48.38,51.39,Organic,9
Metro,30.62,27.3,Organic,11
NoFrills,41.89,11.8,Organic,2
NoFrills,4.88,36.91,Organic,2
TandT,39.9,37.3,Organic,6
Metro,1.9,47.61,Organic,8
NoFrills,3.22,30.3,Organic,12
Metro,29.65,28.36,Organic,7
Metro,39.02,44.55,Organic,6
TandT,14.23,13.22,Organic,7
Walmart,25.02,43.55,Organic,10
Metro,10.52,9.25,Organic,5
Metro,4.85,37.47,Organic,12
Walmart,35.38,58.95,Organic,5
TandT,2.27,19.82,Organic,6
NoFrills,10.04,15.25,Organic,3
Walmart,37.54,4.72,Organic,4
NoFrills,49.51,30.68,Organic,10
NoFrills,4.47,18.09,Organic,4
Walmart,14.96,51.69,Organic,11
NoFrills,40.86,58.39,Organic,9
Walmart,5.85,24.27,Organic,6
Walmart,20.35,58.38,Organic,5
Walmart,42.12,20.96,Organic,12
NoFrills,41.91,21.17,Organic,5
Metro,38.58,8.83,Organic,11
Metro,12.61,36.61,Organic,2
Walmart,1.16,32.14,Organic,6
Metro,45.46,22.16,Organic,5
Walmart,15.88,1.61,Organic,8
Walmart,29.03,49.53,Organic,3
NoFrills,49.92,42.72,Organic,4
TandT,3.54,10.34,Organic,6
NoFrills,11.51,48.52,Organic,12
NoFrills,10.79,58.11,Organic,7
NoFrills,40.09,59.02,Organic,10
Walmart,14.58,2.9,Organic,2
TandT,36,53.46,Organic,1
Metro,1.93,36.12,Organic,2
Walmart,37.49,18.57,Organic,2
Walmart,23.81,29.58,Organic,9
Metro,18.17,11.86,Organic,6
TandT,40.21,21.12,Organic,10
NoFrills,15.58,52.72,Organic,8
TandT,14.45,45.32,Organic,9
Walmart,5.48,43.22,Organic,8
Walmart,3.87,14.36,Organic,12
Walmart,24.51,44.5,Organic,11
Walmart,1.48,58.52,Organic,6
NoFrills,12.43,51.43,Organic,2
NoFrills,42,59.22,Organic,7
